,Product,Review,Negative,Neutral,Positive,sentiment
1824,HP 245 G8 3S7L2PA Notebook Business Laptop 14 Inch HD ( AMD Ryzen 3- 3250 /4 GB RAM / 1TB HDD / Windows 11 Home) 1 Year Onsite Brand Warranty,Used product sent. I purchased today 10.7.2021. But warranty started 29.3.2021. It means someone used from March onwards. If anyone bought hp laptop in online download HP support assistant software to check warranty battery life. I returned the product..,0,91.5,8.5,neu
1825,HP 245 G8 3S7L2PA Notebook Business Laptop 14 Inch HD ( AMD Ryzen 3- 3250 /4 GB RAM / 1TB HDD / Windows 11 Home) 1 Year Onsite Brand Warranty,Smooth and Superb Laptop.Best for Work From Home .Pre Install Windows 10 with Office 365,0,77.3,22.7,neu
1826,HP 245 G8 3S7L2PA Notebook Business Laptop 14 Inch HD ( AMD Ryzen 3- 3250 /4 GB RAM / 1TB HDD / Windows 11 Home) 1 Year Onsite Brand Warranty,"After installing HP support assistant the warranty is upto May 2022 only only for 8 months instead of 1 year, somebody has used it already,",0,89.9,10.1,neu
1827,HP 245 G8 3S7L2PA Notebook Business Laptop 14 Inch HD ( AMD Ryzen 3- 3250 /4 GB RAM / 1TB HDD / Windows 11 Home) 1 Year Onsite Brand Warranty,Good laptop for school and office use. Value for money.,0,60.2,39.8,neu
1828,HP 245 G8 3S7L2PA Notebook Business Laptop 14 Inch HD ( AMD Ryzen 3- 3250 /4 GB RAM / 1TB HDD / Windows 11 Home) 1 Year Onsite Brand Warranty,Laptop is hanging very often. So badly hanging that laptop not getting starting after waiting for ever. Never buy AMD products,17.8,82.2,0,neu
1829,HP 245 G8 3S7L2PA Notebook Business Laptop 14 Inch HD ( AMD Ryzen 3- 3250 /4 GB RAM / 1TB HDD / Windows 11 Home) 1 Year Onsite Brand Warranty,"Worst product features not working properly,I wasted my money on such a useless thing",33.6,53.6,12.8,neu
1830,HP 245 G8 3S7L2PA Notebook Business Laptop 14 Inch HD ( AMD Ryzen 3- 3250 /4 GB RAM / 1TB HDD / Windows 11 Home) 1 Year Onsite Brand Warranty,Bad quality as well as slow processy,33,47.2,19.8,neu
1831,HP 245 G8 3S7L2PA Notebook Business Laptop 14 Inch HD ( AMD Ryzen 3- 3250 /4 GB RAM / 1TB HDD / Windows 11 Home) 1 Year Onsite Brand Warranty,Very slow,0,100,0,neu
1832,HP 245 G8 3S7L2PA Notebook Business Laptop 14 Inch HD ( AMD Ryzen 3- 3250 /4 GB RAM / 1TB HDD / Windows 11 Home) 1 Year Onsite Brand Warranty,Great Laptop for Professional use. Screen and speed is amazing. Need more RAM but it is expandable so its okay.,0,68.8,31.2,neu
1833,HP 245 G8 3S7L2PA Notebook Business Laptop 14 Inch HD ( AMD Ryzen 3- 3250 /4 GB RAM / 1TB HDD / Windows 11 Home) 1 Year Onsite Brand Warranty,Hard disk was crash within 6 months to buy this laptop I am not using any code languages and games also but this pc was harddisk crash,21.6,78.4,0,neu
1834,HP 245 G8 3S7L2PA Notebook Business Laptop 14 Inch HD ( AMD Ryzen 3- 3250 /4 GB RAM / 1TB HDD / Windows 11 Home) 1 Year Onsite Brand Warranty,Not satisfied with the purchase. Very very  slow laptop. very difficult to work.Worst laptop ever. Please Do not buy.,21.9,68.3,9.8,neu
1835,HP 245 G8 3S7L2PA Notebook Business Laptop 14 Inch HD ( AMD Ryzen 3- 3250 /4 GB RAM / 1TB HDD / Windows 11 Home) 1 Year Onsite Brand Warranty,Left click stopped working after 3 months usage . and good news is that this is not covered in warranty.Suggestion is don't go for HP laptop.,6.6,83.3,10.1,neu
1836,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","The product is vallue for money, this is official working laptop not a gaming but I fill that sounds are too slow overall it,s a budget laptop under 20000.",0,100,0,neu
1837,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","This power indicator only show if the laptop is on or not, i think they need to tweak it a little bit, but i think they cant if they are just naming the laptops thats all.Also included in details about axpanding diver and ram",0,100,0,neu
1838,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","The media could not be loaded.
                



 This laptop is good for students, who are preparing for Government jobs, online exams, online classes, movie watching. Battery backup is very good condition around 7-8 hours. I am very happy for this... I am using it from Last 1 and half month...",0,82,18,neu
1839,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",All are good but one speaker is low problem,43.8,42.4,13.8,neg
1840,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",OVERALL GOOD ONE...MISSING MICROSOFT OFFICE,0,58,42,neu
1841,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",Bhaisahab laptop filhal keh nahi sakte.lekin ye brand moorkh bana raha hai.inke jitne bhi customer care numbers hain exist nahi karte.Sirf email ho sakta hai.sabse bada scam ye ke aj product ki warranty claim karni chahi toh warranty already expired hai.insan ab kisse contact kare.Laptop dikhne me theek hai lekin aftersales support nihayati ghatiya. ekdum fraudsters hain ye,10.6,80.6,8.8,neu
1842,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",Excellent quality overall but sound is too low,24.1,54.5,21.4,neu
1843,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","No battery backup, purchased on last July . The  Max backup i got was 20 mins , after that it reduced to 5 mins in a month, tried to contact Avita but couldn't connect any onePlease help to find a solution",3.5,82.4,14.1,neu
1844,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",It is an average....,0,100,0,neu
1845,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","Avita is very Bad Company. Avita Company is Providing Defect & Low Quality products. Avita Company's Customer Service is very Bad. No one helped after purchase the product. I Request to all, Don't Purchase Avita Laptop. I purchased Avita Laptop in November Month i received Lot of Issue in Laptop, I have tried to  Customer Care & Service Center but there contact numbers does not working.I request that Don't Purchase Avita Laptop. It's Very Bad Company",17.4,80.2,2.4,neu
1846,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",Display gone,0,100,0,neu
1847,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","Good display, keyboard, performance, and colour stand out for me from the get-go. An overall stylish laptop that stands out with its unique colour options. Another thing that set it apart was its SSD.",0,91.9,8.1,neu
1848,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",The media could not be loaded.,0,100,0,neu
1849,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",Within 2 month half screen blank,0,100,0,neu
1850,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",A quality product has been received 👌,0,49.5,50.5,pos
1851,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","The media could not be loaded.
                



 It's very bad experience from this laptop because it's a  haeavy hot mode when you purchase this laptop and open it ..so,don't buy this laptop if you purchase as you looking for low budget purchase .",12.8,87.2,0,neu
1852,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","The media could not be loaded.
                



 Laptop is not working properly. Totally money wasted i want my money back",16,78.1,6,neu
1853,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",Worst product,80.4,19.6,0,neg
1854,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",Best laptop under 22K. It's compact and sleek one.Not for heavy usage.,0,72.4,27.6,neu
1855,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","The media could not be loaded.
                



 i want my money back, My laptop is complete and not even 1 year yet. I would like to tell everyone don't take this laptop, Because this laptop is not running even for 1 year.",0,91.1,8.9,neu
1856,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",Poor Product stopped working within 1 month of pruchase.,41.7,58.3,0,neu
1857,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","The media could not be loaded.
                



 The laptop features are good but the display is very bad, started blinking within 1 day of purchase.",17.8,75.5,6.7,neu
1858,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",No after sales service. Also no response after calling on till free number. Dont buy this laptop. I am cursing myself after buying this laptop,14.7,70,15.3,neu
1859,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",Not good,70.6,29.4,0,neg
1860,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",Already thr is someone password. Getting issues while setup,0,100,0,neu
1861,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",Go for it blindly,0,100,0,neu
1862,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",Excellent,0,0,100,pos
1863,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",,0,0,0,neg
1864,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","The media could not be loaded.
                



 It is under warranty. I selected return option. Delivery boy came and didn't pick my order.Bad service ever",0,100,0,neu
1865,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",good,0,0,100,pos
1866,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","The media could not be loaded.
                



 Bad item not purchased",0,75.9,24.1,neu
1867,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","Waste mony,first days screen blinking",41.2,58.8,0,neu
1868,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",Pl. don't buy Avita satus laptop.Over heated within 8-10 minutes.,0,100,0,neu
1869,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",Would expect call back from supplier and Amazon customer support,0,64.5,35.5,neu
1870,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",After using 4 month. Only 20 min battery backup. Don't buy this laptop.,0,100,0,neu
1871,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",heating so much it can blast...be carefull before purchasing,0,100,0,neu
1872,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",Charging port not working. Low quality adapter provided.,0,79.4,20.6,neu
1873,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",,0,0,0,neg
1874,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","Worst quality, worst customer service, many issues... I would like to give 0 stars but there's no option for that or maybe negative rating",38.4,56.4,5.2,neu
1875,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",Don't buy poor quality no service has really bad experience with this brand. Bought laptop for 40k and it has broken twice and there is no service available whatsoever.,29.8,63.4,6.7,neu
1876,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","They don't have any service center. Even if you fine one, they won't even have essentials like battery. We bought 10 laptops in bulk. Half of it had issues within a year. No service in sight.",5.6,83.5,10.9,neu
1877,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","FOR HEAVEN SAKE DONT BUY THIS, FROM 3RD DAY I STARTED FACING PROBLEM WITH BATTERY WHENEVER YOU WANT TO USE YOU MUST PLUG IN, SEARCHING FOR SERVICE CENTRE IN BANGALORE , ITS NOWHERE, NUMBERS ARE OUT OF SERVICE, DONT BUY BY LOOKING AT PRICE. ITS WORST LAPTOP.",14.4,75,10.6,neu
1878,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","I can’t ever give a single star to it, use less laptop. Please don’t purchase and waste your money. It starts to lag with in 2months and laptop fans are always on. Worst laptop genuine review",21.5,73.9,4.7,neu
1879,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","Good lap for this price range(personal/office). Size and weight was good for me, premium look with windows 11. Love it",0,63,37,neu
1880,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey",Our keyboard is not working after one year of usage and now in full India Dey don't hav any service centre and no one can provide any parts ...so our money got wasted it's not getting repaired so guys please don't buy,11.5,83,5.5,neu
1881,"AVITA SATUS S111 NU14A1INC43PN-SG 14.1 FHD (35.81cms) Laptop (Intel Celeron N4020/4GB/128GB SSD/FHD Display/Windows 11 Home/ Intel UHD Graphics), Space Grey","Don't purchase any laptop from avita they promises lots of but they don't provides any services because there is no service center in india, they totally shutdown in india  last year  i purchased a laptop of avita liber v14 of around rs 35k and after one or two months the laptop battery is totally dead and the laptop is not start even with charger i complains so many times on emails / website but they never reply me. Fully waste of money... Now i registered a complaint in consumer court",18.5,79.8,1.7,neu
